value
1212 HIGH ST
1768 150TH AVE
1158 PANORAMIC DR
5640 COLD WATER DR
27 SANDALWOOD CT
258 BARNETT TERRACE
3441 TONGA LN
1528 MORTON ST
3117 EL PASEO
12 Hanson Court
801 Haight Ave.
1201 Glen Cove Parkway
1121 HARRISON ST
1 GLEN HOLLOW RD
2405 Alderwood Drive
1864 Elkwood Drive
26 PEPPERMILL CT
3760 GREENBRIAR DR
2645 VEGAS AVE
5139 GREEN MEADOW DR
116 Poker Flat Rd
218 Borel Lane
305 Conifer
1459 WHARTON WAY
4515 Melody Drive
4032 CAMINO VINEDO
35 Massolo Drive
2473 GERALDINE DR
2156 CENTER AVE
1518 AMERICAN BEAUTY DR
1 Dalewood Ter
2609 BECARD CT
250 JASMINE WY
18445 MAGEE WAY
3419 Monaghan Street
3063 PUTNAM BL
677 GLEN RD
240 ALICANTE PL
579 DIABLO RD
1240 S 59TH ST
5115 EQUESTRIAN CT
552 Big Basin Drive
6713 ELM CT
2526 Corrie Ct
2593 Daniel Hansen Way
300 Caldecott
1208 78TH AVE
421 DONNER WAY
1913 EDGEWOOD LN
4950 JOHN MUIR RD
824 SPRING BROOK DR
934 TAYLOR AVE
2653 77th Ave
1210 BROADWAY
1373 BURBANK ST
78 Thunder Bay
3224 BONA ST
43525 OCASO CORTE
712 Taylor Avenue
3245 Dublin Blvd.
28186 HARVEY AVE
3615 FRUITVALE AVE
1907 NEWELL AVE
4220 CLARINBRIDGE CIR
550 POSITANO PL
1920 VIA APPIA
202 Harbor Road
820 WOODSONG LN
223 BRUSHWOOD PLACE
2033 THICKET PL
35 OAK TRAIL CT
1945 Trinity
991 Adason Drive
34849 blackstone way
2581 Walnut Blvd
433 FREMONT PEAK DR
38830 ROANOKE WAY
50741 Conifer
1741 DIAMOND SPRINGS CT
916 INDEPENDENCE ST
4449 TERRA GRANADA DR
400 Henry Lane
2450 CHARLOTTE AVE
17020 VIA PERDIDO
7020 Stagecoach Rd
2049 BAYLOR ST
4029 ROYAL LINKS S CIR
39827 SAN MORENO CT
235 LAURELGLEN CT
1007 41ST ST
8 WETZEL LN
63 KENWOOD CT
2 Jack Tree Knoll
154 NANTERRE STREET
2120 SHADY CREEK PL
233 Ridge Road
215 APOLLO
63 LOFTUS RD
3 GLEN VALLEY CIR
3007 SOMBRERO CIR
2910 SAINT DENIS DR
470 REDWOOD HWY
681 ADOBE DR
4132 Pinon Way
1434 WHITECLIFF WAY
339 SACLAN TE
4952 W Durham Ferry Road
409 105TH AVE
4055 Minuet Circle
181 HOPE LN
160 MAZIE DR
1833 STRATTON CI
2614 LARIAT LN
501 HACKAMORE LN
1041 OAKES BLVD
1134 PUTNAM ST
2906 MELANIE COURT
1934 WHITECLIFF COURT
2075 ROBB RD
1905 TRENTON COURT
903 LYSANDER CT
1944 Medicine Mountain Court
602 GLACIER WAY
188 PHEASANT WAY
101 MARVIN DR
2716 Oak Road
1167 DEERPARK RD
225 ELDER CT
1744 150th Avenue
5859 OCCIDENTAL ST
1136 ROCKLEDGE LN
135 HAVEN HILL CT
335 SANTA CLARA AVE
3277 LIBERTY AVE
1120 SHADY CREEK PL
40 DEVONSHIRE CT
2348 BENHAM CT
511 Blackstone Court
5434 Gold Creek Cir
405 SKYCREST DR
136 SHADOW MOUNTAIN CT
423 SUTTON CIRCLE
256 MARKS RD
661 UPPER VINTNERS CIR
3425 DORMER AVE
2709 ADOBE CT
67 Villa Dr.
102 WINDWARD CMN
990 OCHO RIOS DR
1800 CHINQUAPIN CT
37921 GLENDALE DR
34848 Starling Dr
5289 CAMINO ALTA MIRA
1921 BRISCOE TER
503 CONEJO CT
2730 OAK RD
1403 SANTA FE AVE
570 SYCAMORE CIR
2287 Marina Blvd.
38 Jib Ct.
255 PROMENADE LN
2501 CATHY COURT
936 SAWYER WAY
440 POWELL DR
6016 Kolb Ranch Drive
3824 WILLOW PASS RD
1604 JETTY DR
1406 Holman Rd.
1320 HARBOR ST
1725 CHAPARRAL DR
323 Laurel Drive
2308 TICE CREEK DR
14564 WAKE AVE
4644 MELODY
4655 MELODY DR
4571 MELODY DR
4651 MELODY DR
1917 OLMO WAY
4304 FALLBROOK RD
1524 TALISMAN WAY
694 FIESTA PL
1585 LAVERNE WAY
1931 Everidge Court
4127 JOAN AVE
5415 BENTTREE WAY
1241 80TH AVE.
495 CANYON OAKS DR
5272 RIVERSIDE AVE
1000 Rivers St
1109 DENNIS CT
490 CANYON OAKS DR
441 HARDER RD
910 POMONA AVE
314 SQUIRREL RIDGE WAY
4336 LORENZETTI DR
56 BATES BLVD
924 MOHR LN
848 AILEEN ST
120 CLEARBROOK RD
1216  S Villa Way
1483 74TH AV
2839 75TH AVE
409 KINROSS DR
38228 Paseo Padre Pkwy
2100 BODEGA CT
2294 MINERVA CT
253 Golf Links St.
2780 SANDERLING WAY
975 MURRIETA BLVD
721 6TH ST
117 CROW PL
4007 SUTHERLAND CT
70 IRON HORSE LN
448 CEDAR DR
2001 Golf Rd
8 EL SERENO
2558 Havenscourt Blvd
1760 Belmont Road
84 HARBOR DR
564 CENTRE CT
4938 MILDEN RD
2728 Abbey Street
10 Moss Lane
704 Mesa Circle
997 53Rd St
23 KERLEY CT
1658 Magnum Ct
542 Covington Way
123 JASMINE CT
2940 PUTNAM BLVD
235 BERGEDO DR
205 Brighton Street
1007 41ST ST
151 LAWNVIEW CI
4920 Brophy Drive
59 GARLAND AV
5055 Valley Crest Dr.
22 Bryan Avenue
5340 Rockrose Court
1090 Jewett Avenue
2538 Casa Grande Ct
1022 STIMEL DR
1412 INDIAN LN
20 EL PATIO
491 Mockingbird Lane
27325 Tyrrell Avenue
916 Frederick Rd
10 N ortega ct
3979 WARBLER DR
329 WARMCASTLE CT
28 Wild Plum Way
3184 Diablo View Road
2584 Jacobs Street
5006 Fairfax Avenue
3225 Fernside
103 Arcangel Way
1496 Partridge Drive
8318 Cypress Court
2355 Renfield Way
100 HARVEST COURT
6303 Rubicon Avenue
1860 Delta Meadows Way
1158 88TH AVE
4242 CABRILHO DRIVE
0 EL CURTOLA DR
25 SIERRA RIDGE CT
1736 ZENATO PL
1762 BOXWOOD AVE
12 Wild Plum Way
6515 BUENA VENTURA AVE
3629 FRANKLIN AVENUE
932 Center Street
27589 STROMBERG CT
42629 SARATOGA PARK ST
2742 OAK RD
1711 MARTIN DR
125 ALTA HACIENDAS RD
531 N Livermore Ave
7627 Tuscany
1831 Woolsey Street
424 Dohrmann Lane
284 N Altadena Street
24682 Tioga Road
5301 FLEMING AV
7112 Arbeau Drive
29583 VANDERBILT ST
1411 UNION ST
380 CORDELL DR
17 BRIGHTWOOD CIRCLE
1414 S VILLA WY
4608 PHYLLIS LN
11925 Skyline Blvd
54 LAKESHORE CT
720 Chestnut St.
1401 SAINT FRANCES DR
20 HILLCREST CT
2040 E E 87TH AV
5613 SCHOONER LOOP
26454 JANE AVE
7596 DRIFTWOOD WY
2537 Orinda Dr
5265 LILAC AVENUE
1304 EASTSHORE DR
251 MORRIS RANCH CT
47112 WARM SPRINGS BLVD
163 Sea Bridge Way
8199 HANSOM DR
2401 PARK BLVD
7408 SUNDROP CT
5230 CRESTLINE WAY
2070 Heartland Circle
39 Hazel Tree Ridge
1924 Mount Hamilton
1141 KEITH DR
662 ATHERTON PL
815 E ANGELA ST
2973 WISTERIA LN
310 Misty circle
5362 RESEDA CIR
427 MAINE AVE
22792 MOURA COURT
671 LAURETTE PL
950 SHOREPOINT CT
3162 FIJI LN
6 VOLBERG CT
2901 SHEFFIELD AV
200 SUNTREE LN
7820 PLYMOUTH ST
144 Tannehill Drive
1020 WARREN ST
5045 VALLEY CREST DR
1481 LORING WAY
300 Wildrose Circle
5753 HIDDEN CREEK COURT
2222 Old Creek Circle
37361 SEQUOIA RD
1505 ALEXIS CT
6098 HILLBROOK PL
1825 Shoreline Drive
17892 TRENTON DR
40977 NUNES CT
1121 Grand Street
2495 COVE PL
236 CARSON ST
118 LEAFIELD RD
2456 HOOFTRAIL WAY
1528 MONTEREY ST
3142 HIGH ST
6938 Lockwood Street
281 FOUNTAIN GRASS TER
809 Seminole
127 TRELLIS BAY
2915 62ND AVE
7271 BRIZA LOOP
2650 Jones Road
674 43RD ST
1612 BAY ST
3120 Arcadia Cmn
5179 DIANE LN
141 MARINA WAY
7294 HUNTSWOOD CT
1612 Hopkins Street
3689 DEER TRAIL DR
3687 Sanford Street
5938 Chabot Rd
1059 La Sierra Terrace
27383 Marigold Ct.
3400 Cabrillo Court
1700 BELMONT RD
2731 SPINOSA CT
3000 MONTICELLO AVE
530 E 8th Street
5186 Diane Lane
4656 bayside
720 LAS BARRANCAS DR
2763 79TH AVE
226 7TH ST
0 Carl
7727 Greenly Drive
553 JAMES ST
1060 EL CAPITAN DR
442 DEERHILL DRIVE
56 HASKINS RANCH CIR
260 EASTRIDGE DR
60 DANVILLE OAK PL
8138 WESTPORT CIR
3413 LANAI DR
2709 GOLDEN RAIN
32 TRADITION WAY
2824 FULTON ST
852 SPRING BROOK DR
6630 EVERGREEN AVE
1754 Buena Vista Drive
500 Vernon Street
3662 Branding Iron Place
5717 Carl
639 VIA POTRERO
1132 RUNNING SPRINGS RD
17248 VIA MELINA
3390 Baywood Ter
643 Ray Ct
18752 SANDY RD
3540 HARBOR VIEW AVE
6425 MELVILLE DR
1104 Island Drive
1889 Keller Ave
36420 SERENO CMN
43 Brightwood Circle
1053 PLEASANT HILL RD
4254 SATINWOOD DR
5398 BIANCA WAY
131 BLACKSTONE DR
3130 WRANGLER RD
25 SAGE HILL CT
228 Napoli Ct
46 Arlington Avenue
2108 VALENTE CIR
21 SILVER FIR LANE
1418 UNION ST
873 BOONE DR E
2856 Saint Denis Drive
1724 Saint Andrews Dr.
18754 Crest Ave
3832 Highpoine Court
2656 MONTGOMERY AVE
4557 TEMBLOR WAY
1125 Canton Avenue
40427 LESLIE ST
5342 STONEHURST DR
280 Cleaveland Rd.
930 CAMILLE LN
1439 HAWTHORNE TER
2452 Vernal Dr (L9081 BEL A)
5341 Midvale Ct
616 ROCK ROSE LN
4604 FAWN HILL WAY
230 CARRICK CIR
1738 136TH AVE
1085 MURRIETA BLVD
2625 MONARDA CT
2741 Asilomar
3032 GREENWOOD DR
145 W Shoal Dr
3267 NEAL TERRACE
4501 Harbord Dr
5744 HOLWAY CT
911 58TH ST
1332 RUNNING SPRINGS RD
5711 SALMON CT
3108 CENTER AVE
2044 Sierra Rd. #1
585 FALLEN LEAF CI
24673 SYLVAN GLEN CT
2757 Talbot Lane
506 3RD ST
1227 FLORIDA AVE
16960 Westerman Ct
181 DISCOVERY BAY BLVD
21309 Lake Chabot Road
1081 ARLINGTON WAY
132 Acorn Way
0 Mountain
2119 E 21st Street
22081 VERGIL ST
579 DIABLO RD
962 76th Avenue
213 VILLAGE PL
7 MACOMBER RD.
5855 HORTON ST
3152 BONIFACIO ST
652 54th Street
1770 ROXBURY DR
272 Nimbus Common
1026 EMERALD TER
180 PUTTER DR
2024 Fostoria
1943 HIGHRIDGE CT
1879 DUNE POINT WAY
1947 HELSINKI WAY
924 ELGIN ST
2910 MORGAN DR
5217 BANCFROFT AVE
1263 Plaza Ct
36 EL ALAMO CT
4170 SANDMOUND BLVD
2398 WALTERS WAY
9 Oak Rd.
1749 INDIAN WELLS WAY
1680 MARIGOLD DR
1825 18TH ST
42765 Hamilton Way
1345 Wagoner Dr
3224 RED CEDAR TER
19 ORCHARD LN.
2774 MARINER RD
1273 98th Ave
2913 DAISY CT
1586 Placer Dr.
26083 GUSHUE ST
523 HONEY LAKE CT
1106 GROVE WAY
6110 Sacramento Ave
399 JAYNE AVE
5249 LONDONDERRY DR
241 JASMINE WAY
389 MONACO AVE
1511 JEFFERSON ST
1419 ASHWOOD DR
5513 Terra Granada Dr.
2012 Aragon Drive (SMB 1077D)
3897 INVERNESS CMN
855 Longridge
1647 LA LOMA AV
5446 GOLD CREEK CIR
5003 Fernwood Court
203 STONE PINE LN
5125 Pawnee
490 CANYON OAKS DR
40872 MARTY TER
285 Madison Avenue
852 Tradewind Lane
10 WHITEHALL DR
22096 VICTORY DRIVE
21810 Almaden Ave
135 DEVIN DR
2936 CORNELIUS DR
3243 SANTA CLARA CT
27844 HUMMINGBIRD CT
36598 JENNIFER ST
131 & 135 VIA BONITA
600 BLUE JAY DR
4323 SOLANO WAY
891 Marin Road
321 FENWAY DR
7 SANDPEBBLE CT
5021 MESA RIDGE DR
1803 MANZANITA DR
770 TUNBRIDGE RD
1723 Elm Street
1203 Haskell St
15552 Wicks Blvd
1620 AMHURST WAY
1510 E Street
350 POLK WAY
31273 santa catalina way
680 PIVA CT
6335 Smith Avenue
1512 CHANNING WAY
745 45TH ST
37175 TOWERS WAY
6487 CALLE ESPERANZA
7400 Rudsdale
5 Glen Canyon Court
1004 59TH ST
32633 Brenda Way
6489 Potrero Drive
1320 VEALE AVENUE
3720 Seven Hills Road
7825 Crow Canyon
41616 CARMEN ST
3088 Ashbourne Circle
311 SILVER BELL WAY
1435 ASTERBELL DR
4308 Greenholme Dr.
1373 ALPINE DR
1014 60TH ST
3786 Hawaii Court N
802 DOVER
4672 CARSON CT
133 MYSTIC PL
37707 LOS ARBOLES DR
456 Mitchell Ave
1470 DAYTON AVE
21618 HAVILAND AVE
3330 SAN PEDRO CT
38591 ROYAL ANN CMN
540 CINNAMON DR
4372 TERRA GRANADA DR
200 Railroad Ave
651 MORAGA RD
2866 Spanish Bay Drive
24624 DALE ST
11 Alderwood Court
4664 DEERMEADOW WAY
4510 MELODY DR
4266 GLAZIER CT
2456 ALAMO GLEN DRIVE
248 PULIDO RD
20088 SAPPHIRE ST
3152 BALI LN
9900 Plymouth Street
2398 Jeffer Street
2116 Saint Andrews Court
442 4TH ST
6610 Bancroft Avenue
1310 Campbell
1971 ASCOT DR
3825 HIGH ST
2000 Drysdale Street
3442 Cinnamon Ridge Road
448 Cedar Dr
5114 CORONADO AVE
5 BERKSHIRE ST
0 GRIZZLY PEAK
133 VICENTE ROAD
1621 LA LOMA AVE
44921 WASHO CT
412 MICHIGAN AVE
5599 BUCHANAN PL
2565 ROSE ST
6917 CORTE PACIFICA
1326 REBECCA DR
3034 Sonsilla Lane
2126 9th
2910 Sunset Ln
614 SAN FERNANDO AVE
377 MONACO AVE
12 E PARNASSUS CT
3323 MAYBELLE WY
5051 Heacock Way
21 BOWLING DR
81 DELTA DR
2341 Atterbury Lane (VER 225E)
4192 TORINO CT
915 E 22ND ST
1701 84th Avenue
1826 CHESTNUT ST
1252 Rex Road
3008 JACKSON ST
636 16th Street
1132 VERDEMAR DR
7 KERR AV
722 ANDERSON RANCH CT
1335 CAROLINE ST
2101 SHORELINE DR
2040 SAN ANTONIO AVE
1133 VERSAILLES AVE
3118 West Street
7437 Weld Street
27 Dove Lane
889 SANTA BARBARA RD
885 70th Avenue
7546 Honey Court
22804 Corkwood Street
314 REDROCK DR
2615 BENVENUE AVE
2510 CRIST ST
935 KAINS AVE
801 HAIGHT AVE
122 Sea Bridge Way
4031 MELLOWOOD DRIVE
4172 COLBY ST
2621 MINNA AVE
959 34TH ST
356 SCHOONER WY
5361 GOLDEN GATE AVE
815 PARK ST
948 SANTA BARBARA RD
2712 HOLLY OAK CT
3103 EL SERENO
1097 JOST LN
20151 WOODBINE AVE
5380 SHAFTER AV
522 DAISY PL
171 Thornton Ave
1656 VIA LOBOS
348 Lakehurst Drive
29990 Bello View Place
1368 Versailles
3551 CENTRAL PKWY
824 PALOMA AVE
17249 VIA MAGDALENA
2724 Esmond
1060 Holly
585 9th Street
4289 TANAGER CMN
1053 WILLOW LAKE RD
1470 QUAIL VALLEY RUN
5347 Starflower Way
4024 Terra Granada
5520 SANTA CRUZ AVE
142 Halsey Way (CC 2031A)
1338 Pacific Ave
116 Stanley St
434 N Covina Street
1240 York Street
3820 LOS ALTOS PL
2017 ASPEN CT
539 THE GLADE
860 BANCROFT AVE
8215 GOLF LINKS RD
1900 2nd Avenue
4085 Allendale
3004 MADISON CT
2000 ROSECREST DR
2320 CANYON LAKES DR
4026 ROLAND CT
3125 ALMONDRIDGE DR
907 CRAGMONT AVE
6011 Old Quarry Loop
5070 Gloucester Lane
3048 MELBOURNE CT
1024 ARLINGTON BLVD
813 SUNSET DR
2980 Frayne Lane
1148 Palm Ave.
6480 OAKWOOD DR
2380 Dolan Way
9757 Sara Ann Court
455 CRESCENT ST
4867 COCO PALM DR
7323 Starward Drive
30423 Treeview St.
26732 Gaither Way
7988 Sunkist Drive
2904 MULLENS DR
2500 MORNING SUN DR
2661 SONOMA WAY
20 BATES BLVD
2093 Arctic Street
735 Watson Canyon Court
22786 Inyo Street
1559 William Way
116 HUBBARD AVE
1833 108TH AVE
2682 77TH AVE
3124 DIABLO VIEW RD
2321 CHURCH ST
6645 SPRUCE LN
20031 SUMMERRIDGE DR
2263 ARCADIA CT
135 YAMPA WAY
5508 MERRIEWOOD DR
2230 Toscana Dr (Tos 2006D)
32 Santa Rosa
663 DURANT AVE
2851 60TH AVENUE
1335 CONTRA COSTA DRIVE
1345 SYCAMORE AVE
3469 Finnian Way
564 BUTTONWOOD DR
28284 ROCHELLE AVE
5601 BROADWAY
10 HILLCREST ROAD
1767 SAN LORENZO AVENUE
3 ADMIRAL DR
1 LAKESIDE DR
2144 Mastlands Dr
331 SWEENEY RD
20 EL CAMINO TER
49 EVERGREEN LN
4231 Sherwood Court
2727 RUSSELL ST
16 SAINT JAMES DRIVE
1859 PALOMINO PL
7290 BRIZA LOOP
395 Fernwood Drive
811 RAMONA AVENUE
1076 JAMIE DR
673 Anderson Avenue
625 30th Street
2560 TULE LN
361 Wildrose Circle
27444 Whitetree Street
30 SIERRA RIDGE CT
514 7th Street
269 OAKWOOD CIRCLE
2372 Saddleback Drive
47000 OCOTILLO CT
336 PANORAMIC WAY
6434 Raymond Street
124 BEHRENS STREET
94 THE UPLANDS
3244 VALLEJO PL
142 SELBORNE WAY
9314 Plymouth
28347 WINN CT
2069 ARLINGTON WAY
32616 BRENDA WAY
155 Mount Hamilton Drive
101 Woy Circle
256 Harlan St.
1444 RICHARDSON ST
16th Street
2816 RUFF AVE
201 4TH ST
268 Wellington Ave
1040 CONTRA COSTA DRIVE
203 KAITLYN LN
2547 PADDOCK DR
716 CITY WALK PLACE
470 61ST ST
515 CAMBRIAN WY
1140 ROLLING HILL WAY
926 VISTA POINTE DR
5246 CLYDESDALE WAY
5862 SAN JUAN WAY
169 Sandpiper Dr
4606 PARK BLVD
4041 JACKIE CT
156 CAMILLE AVE
55 MARSEILLE CT
3 ASHLAND WAY
1201 CANYONWOOD CT
504 Chatelaine Court
2219 Jeffer
5 Crown Valley Court
45 Panorama Court
205 MORRIS RANCH RD
10 Hidden Crest Court
1204 ROBYN DR
20 SAINT TROPEZ CT
20026 SAN MIGUEL AVE
210 MONTE CARLO WAY
1 Heartland Court
9 COMMODORE DR
94 VIRGINIA DR
50 COUNTRY HILLS CT
2165 DENA DR
335 BERGEDO DR
32203 MINTURN CT
2195 BREAKER CT
271 JASMINE WAY
2 HAP TER
2000 RISDON RD
1776 REGAL DRIVE
1415 Montauban Court
1072 SANDERS DR
258 CROSS RD
25 LIVE OAK RD
2630 CEDAR ST
1221 PINE ST
505 Chyrl Way
42 KATHRYN DR
2904 WASHINGTON ST
1938 HOPKINS ST
3120 CONSUELO RD
40162 BESCO DR
0 Columbian Drive
312 Nash Ave
1798 MILBURN DR
40 EDINBURGH PL
2866 ESMOND AVE
2128 Braemar Road
4370 CABRILHO DRIVE
1980 VISTA DEL RIO ST
801 GATTER CT
120 VIA COPLA
2436 TALARIA DR
3628 CARLSBAD WAY
4023 BARRETT AVE
8 Ashford Place
200 2ND ST
42945 FREMONT BLVD
1007 VETERANS CT
14 RELIEZ VALLEY COURT
4621 PHYLLIS LN
4838 BOXER BL
1058 VISTA POINTE CIR
3918 Boulder Canyon Dr
344 CASABLANCA ST
269 BOLLA AVE
1065 MOHR LN
1441 65TH AV
913 OAKBROOK COURT
1019 LARKEY CREEK PLACE
122 SUMMERWOOD PL
1921 S Adelbert Ave
596 GRIZZLY PEAK BLVD
35698 MISSION BLVD
12 LAS MORADAS CIR
38500 PASEO PADRE PKWY
786 21ST ST
2900 GARBER ST
4908 COCHRANE AVE
2828 BENVENUE AVE
1429 EUCLID AVE
2209 GLENMOUNT DR
1496 Partridge Drive
35433 Cabrillo Drive
3070 BUENA VISTA WAY
27 welton ct
1515 OXFORD ST
483 ENTERPRISE DR
631 MOUNTAIN BLVD
1249 Villa Terrace Drive
6150 BROADWAY TER
629 ARLINGTON AVE
6159 ACACIA AVE
3144 Milton Jenson Ct.
2900 FOREST AVE
17 SOUTHWIND CIR
407 RIDGE GATE RD
2826 KELSEY ST
1635 Walnut
964 Oakes BLVD.
3937 JUNIPER DRIVE
4939 SANTA RITA RD
1724 FREEPORT COURT
321 CARMEL AVE
4162 STONE RD
293 Alta Street
1584 VIEW DR
1338 102nd Ave
930 THE ALAMEDA
40728 ROBIN ST
4330 ADELAIDE ST
1099 MANDANA BLVD
1817 ELM ST
102 DAPHNE CT
5053 MESA RIDGE DR
3851 CROW CANYON RD
10969 GOLF LINKS RD
4121 LAUREL AV
2234 FOX
4138 JOAN AV
26059 REGAL AVE
18057 HAVEN ST
5243 GOLDEN GATE AV
5852 TORTUGA CMN
5105 ANGELICO CT
1824 MARIN AVE
2755 ROSE BUD CT
8 ALIDA CT
1752 MANOR BLVD
10751 PIPPIN ST
1156 TIEGEN DR
748 ARLINGTON AV
24697 WILLIMET WAY
2853 LARKEY LANE
2877 LARKEY LANE
1028 CUMBERLAND AVE
4532 PAMPAS AVE
1425 9Th Ave
1095 AMITO DR
1159 WENIG CT
597 SAN LUIS RD
0 Dalton Ave.
21 BOWLES PLACE
1407 Nevin Plaza
9650 CORAL RD
4907 COCHRANE AVE
6416 FORGET ME NOT
344 KAPALUA BAY CIR
1750 Copperleaf Court
2510 SAKLAN INDIAN DR
5520 foothill blvd
17553 VIA ARROYO
1748 LANDANA DR
2372 Oyster Bay Street
953 COUNTRY RUN DR
4413 ARROWWOOD CT
2826 WEBSTER STREET
907 OAKBROOK LANE
12 EDWIN DRIVE
308 SHADOWFALLS CIR
1420 TAYLOR RD
3673 WELLS RD. RD
717 SPRUCE STREET
5239 Hunsaker
535 Yampa Way
4939 SANTA RITA RD
6633 Via San Blas
2538 ROLLING HILLS CT
3663 WILLOW RD
4095 WILLOW RD
1929 8TH ST
4180 STONE RD
4244 STONE RD
60 SUNSET RD
3306 Ironwood Drive
2370 TAYLOR RD
3915 Enos Avenue
985 SANTA BARBARA ROAD
4550 STONE RD
3605 WELLS RD
766 GLENSIDE DR
187 ODESSA AVE
2800 BELLWORT CT
555 10TH ST
1433 Taper Ct
3114 ASHLEY WAY
476 Beverly Street
27956 Emerson
6590 SWAINLAND RD
1950 LEILA
6918 CORTE BARCELONA
1494 MARIN AVE
4924 Julie Street
15175 Lakeview Avenue
2113 BANYAN WAY
287 OAKWOOD CIR
635 CARMEL AVE
3275 DUBLIN BLVD
1395 RIFLE RANGE RD
4126 Colby Street
4628 SANDMOUND BLVD
403 Main
1761 LANDANA DR
2815 Pixie Drive
66 Quail Lane
4004 RALSTON CMN
8 BUNKER LN
2874 TAYLOR Rd.
1520 TAYLOR RD
2650 TAYLOR RD
327 RIVERSIDE AVENUE
4720 SANDMOUND BLVD
7594 Circle Hill Drive
1972 MANCHESTER RD
7051 BROADWAY TER
1011 BANCROFT WAY
334 W Country Club Dr.
19 ARLINGTON CT
6024 MAURITANIA AV
5036 SILVER REEF DR
16120 PENN AVE
1039 90TH AVE
2506 Ardmore Dr.
1000 MARIE AVE
5324 SANDMOUND BL
4346 STONE RD
2812 TAYLOR RD
1003 AMITO DRIVE
4436 STONE RD
3239 CHERYL CIR
38627 CHERRY LN
3467 WELLS RD
818 Kalthoff Common
2522 CARISBROOK CT
3503 WELLS RD
5054 SANDMOUND BLVD
0 EL CURTOLA DR
5394 Heavenly Ridge Lane
686 Concord Place
2315 HARRINGTON AVE
1424 AUSEON AVE
7428 HILLMONT DR
1685 Porcellano Way
192 SONORA AVE
2706 HARVEST LN
783 BEGONIA DR
190 MAXWELTON ROAD
51 Village Square Place
5045 Discovery Point
1268 MARIGOLD RD
37050 MEADOWBROOK CMN
4780 Burgundy
43425 Newport Dr
32433 DEBORAH DRIVE
1301 CANYONWOOD CT
155 DRAEGER DR
100 BRIDGES CT
1915 MOUNT CONNESS WAY
5360 THUNDERBIRD CT
2720 OAK RD
179 Lawlor Court
914 SPRINGWOOD CT
7 CINDY PL
4733 KNOLLPARK CIR
2309 Demartini Lane
2912 Saklan Indian Dr
22023 BETLEN WAY
3913 ROCKY POINT DR
33621 14TH ST
946 PULLMAN CT
3703 WILLOW RD
3463 WELLS RD
768 WINDWARD DR
3135 Stone Rd.
220 Wood Street
3726 HORNER ST
1810 BUSH AVE
5476 ROUNDTREE PL
1023 WINDSOR DRIVE
3731 NORRIS CANYON RD
3314 OWEN CMN
1696 TAYLOR RD
1848 Piedras Cir
2220 23rd ave
38127 ELLIS CT
4309 CONEJO DR
1851 SAN LUIS ROAD
2348 TAYLOR RD
6353 BETHEL IS. RD.
149 ALAMO SPRINGS DR
2228 MT WHITNEY DR
5159 BLACKHAWK DR
2391 Sierra Ct.
1270 TAYLOR RD
2644 TAYLOR RD
35 ASHFORD PL
195 PALERMO CT
1700 TAYLOR
1031 MC CAULEY RD
6928 BRISTOL DR
17566 Parker Road
26953 Hayward Boulevard
437 DONEGAL WAY
3544 VANCOUVER WAY
6513 Bayview Drive
2726 Dutch Slough RD
63 HASKINS RANCH CIR
1844 ROSA BLANCA DR
1202 DORRIS PL
7082 N MARIPOSA CT
340 N Civic
34748 CLOVER ST
13722 Aurora Drive
1737 Tice Valley Blvd
1052 DONNER CREEK CT
257 EL PUEBLO PL
2 DONNER CREEK CT
272 STRANAHAN CI
2654 TRAFALGAR CIR
1591 ELLIS ST
1221 ROANWOOD WY
4213 ARMAND DR
1860 APPLE DR
1101 WHISPERING PINES RD
3649 CITRUS AVE
1082 VISTA POINTE CI
210 CONDOR WY
3608 DUMBARTON
233 Masters Court
141 KELL
39 EL CAMINO CORTO
2904 WILDFLOWER
1013 LARKEY CREEK PLACE
900 OAKBROOK CT.
179 KERRY CMN
3264 Briggs Avenue
35691 PALOMARES RD
0 SARANAP AVE
4126 Milton Way
6604 YELLOWSTONE CIR
1 Lakeside Drive
42514 FERN CIR
743 2ND AVE
4614 IMPERIAL Street
10420 Shaw Street
3250 BOLLINGER CANYON RD
1120 OAKWOOD CI
1216 ARKELL RD
34503 NANTUCKET CMN
145 BEEDE WAY
1177 RIVER ROCK LN
5278 TROY AVE
6645 ELVERTON DR
41357 ROBERTS AVENUE
46 HASKINS RANCH CIR
712 WINDSOR
3250 MADRONE ST
38845 ADCOCK DR
2228 88TH AVE
2601 MONROE CT
1429 HULL LN
872 37TH ST
1146 Hawkshead Circle
4116 AMARGOSA DR
146 Halsey Way
2733 PARK ST
2440 WAYFARER CT
6825 ELVERTON DRIVE
802 Del Valle Circle
4205 west
3198 Waugh Pl.
531 TEWKSBURY AVE
1308 Corte De Los Vecinos
644 60TH ST
4612 DEERFIELD DR
3644 HAGEMAN AVE
2401 FOOTHILL BLVD
2312 FRUITVALE AVE
4200 CLARINBRIDGE CIR
4951 Jenkins Place
34645 WINSLOW TER
2730 OAK RD
906 Savannah Court
4628 MELODY
1241 HOMESTEAD AV
4226 TOYAH CT
345 CAMINO SOBRANTE
136 MIDHILL RD
3111 IDA DR
4620 BAYSIDE WAY
46 VIKING DR
2870 FOOTHILL OAKS TER
40926 CANYON HEIGHTS DR
2183 LUPINE RD
2411 BRIAN RD
2147 WHIPPOORWILL CT
190 S Central Avenue
